year,uf_code,uf,region,sex,age_group,age,persons_married,opposite_sex_people,same_sex_people
2022,21,MA,Northeast,female,19,19,775,775,0
2022,21,MA,Northeast,female,<15,,12,12,0
2022,21,MA,Northeast,female,unknown,,30,30,0
2022,21,MA,Northeast,male,15,15,3,3,0
2022,21,MA,Northeast,male,16,16,19,19,0
2022,21,MA,Northeast,male,17,17,46,46,0
2022,21,MA,Northeast,male,18,18,196,196,0
2022,21,MA,Northeast,male,19,19,334,334,0
2022,21,MA,Northeast,male,<15,,0,0,0
2022,21,MA,Northeast,male,unknown,,26,26,0
2022,22,PI,Northeast,combined,15,15,1,1,0
2022,22,PI,Northeast,combined,16,16,74,74,0
2022,22,PI,Northeast,combined,17,17,125,125,0
2022,22,PI,Northeast,combined,18,18,279,279,0
2022,22,PI,Northeast,combined,19,19,382,382,0
2022,22,PI,Northeast,combined,<15,,2,2,0
2022,22,PI,Northeast,combined,unknown,,0,0,0
2022,22,PI,Northeast,female,15,15,1,1,0
2022,22,PI,Northeast,female,16,16,70,70,0
2022,22,PI,Northeast,female,17,17,117,117,0
2022,22,PI,Northeast,female,18,18,214,214,0
2022,22,PI,Northeast,female,19,19,267,267,0
2022,22,PI,Northeast,female,<15,,2,2,0
2022,22,PI,Northeast,female,unknown,,0,0,0
2022,22,PI,Northeast,male,15,15,0,0,0
2022,22,PI,Northeast,male,16,16,4,4,0
2022,22,PI,Northeast,male,17,17,8,8,0
2022,22,PI,Northeast,male,18,18,65,65,0
2022,22,PI,Northeast,male,19,19,115,115,0
2022,22,PI,Northeast,male,<15,,0,0,0
2022,22,PI,Northeast,male,unknown,,0,0,0
2022,23,CE,Northeast,combined,15,15,0,0,0
2022,23,CE,Northeast,combined,16,16,274,273,1
2022,23,CE,Northeast,combined,17,17,406,403,3
2022,23,CE,Northeast,combined,18,18,1003,1001,2
2022,23,CE,Northeast,combined,19,19,1370,1368,2
2022,23,CE,Northeast,combined,<15,,1,1,0
2022,23,CE,Northeast,combined,unknown,,29,29,0
2022,23,CE,Northeast,female,15,15,0,0,0
2022,23,CE,Northeast,female,16,16,257,256,1
2022,23,CE,Northeast,female,17,17,357,357,0
2022,23,CE,Northeast,female,18,18,793,793,0
2022,23,CE,Northeast,female,19,19,965,965,0
2022,23,CE,Northeast,female,<15,,1,1,0
2022,23,CE,Northeast,female,unknown,,16,16,0
2022,23,CE,Northeast,male,15,15,0,0,0
2022,23,CE,Northeast,male,16,16,17,17,0
2022,23,CE,Northeast,male,17,17,49,46,3
2022,23,CE,Northeast,male,18,18,210,208,2
2022,23,CE,Northeast,male,19,19,405,403,2
2022,23,CE,Northeast,male,<15,,0,0,0
2022,23,CE,Northeast,male,unknown,,13,13,0
2022,24,RN,Northeast,combined,15,15,0,0,0
2022,24,RN,Northeast,combined,16,16,97,97,0
2022,24,RN,Northeast,combined,17,17,135,135,0
2022,24,RN,Northeast,combined,18,18,323,323,0
2022,24,RN,Northeast,combined,19,19,517,516,1
2022,24,RN,Northeast,combined,<15,,0,0,0
2022,24,RN,Northeast,combined,unknown,,10,10,0
2022,24,RN,Northeast,female,15,15,0,0,0
2022,24,RN,Northeast,female,16,16,90,90,0
2022,24,RN,Northeast,female,17,17,117,117,0
2022,24,RN,Northeast,female,18,18,257,257,0
2022,24,RN,Northeast,female,19,19,341,341,0
2022,24,RN,Northeast,female,<15,,0,0,0
2022,24,RN,Northeast,female,unknown,,5,5,0
2022,24,RN,Northeast,male,15,15,0,0,0
2022,24,RN,Northeast,male,16,16,7,7,0
2022,24,RN,Northeast,male,17,17,18,18,0
2022,24,RN,Northeast,male,18,18,66,66,0
2022,24,RN,Northeast,male,19,19,176,175,1
2022,24,RN,Northeast,male,<15,,0,0,0
2022,24,RN,Northeast,male,unknown,,5,5,0
2022,25,PB,Northeast,combined,15,15,0,0,0
2022,25,PB,Northeast,combined,16,16,180,180,0
2022,25,PB,Northeast,combined,17,17,227,227,0
2022,25,PB,Northeast,combined,18,18,501,499,2
2022,25,PB,Northeast,combined,19,19,739,738,1
2022,25,PB,Northeast,combined,<15,,2,2,0
2022,25,PB,Northeast,combined,unknown,,44,44,0
2022,25,PB,Northeast,female,15,15,0,0,0
2022,25,PB,Northeast,female,16,16,164,164,0
2022,25,PB,Northeast,female,17,17,196,196,0
2022,25,PB,Northeast,female,18,18,390,388,2
2022,25,PB,Northeast,female,19,19,520,520,0
2022,25,PB,Northeast,female,<15,,2,2,0
2022,25,PB,Northeast,female,unknown,,22,22,0
2022,25,PB,Northeast,male,15,15,0,0,0
2022,25,PB,Northeast,male,16,16,16,16,0
2022,25,PB,Northeast,male,17,17,31,31,0
2022,25,PB,Northeast,male,18,18,111,111,0
2022,25,PB,Northeast,male,19,19,219,218,1
2022,25,PB,Northeast,male,<15,,0,0,0
2022,25,PB,Northeast,male,unknown,,22,22,0
2022,26,PE,Northeast,combined,15,15,2,2,0
2022,26,PE,Northeast,combined,16,16,342,341,1
2022,26,PE,Northeast,combined,17,17,516,516,0
2022,26,PE,Northeast,combined,18,18,1207,1204,3
2022,26,PE,Northeast,combined,19,19,1663,1657,6
2022,26,PE,Northeast,combined,<15,,0,0,0
2022,26,PE,Northeast,combined,unknown,,0,0,0
2022,26,PE,Northeast,female,15,15,2,2,0
2022,26,PE,Northeast,female,16,16,327,327,0
2022,26,PE,Northeast,female,17,17,452,452,0
2022,26,PE,Northeast,female,18,18,958,956,2
2022,26,PE,Northeast,female,19,19,1159,1156,3
2022,26,PE,Northeast,female,<15,,0,0,0
2022,26,PE,Northeast,female,unknown,,0,0,0
2022,26,PE,Northeast,male,15,15,0,0,0
2022,26,PE,Northeast,male,16,16,15,14,1
2022,26,PE,Northeast,male,17,17,64,64,0
2022,26,PE,Northeast,male,18,18,249,248,1
2022,26,PE,Northeast,male,19,19,504,501,3
2022,26,PE,Northeast,male,<15,,0,0,0
2022,26,PE,Northeast,male,unknown,,0,0,0
2022,27,AL,Northeast,combined,15,15,0,0,0
2022,27,AL,Northeast,combined,16,16,158,158,0
2022,27,AL,Northeast,combined,17,17,253,253,0
2022,27,AL,Northeast,combined,18,18,560,560,0
2022,27,AL,Northeast,combined,19,19,707,707,0
2022,27,AL,Northeast,combined,<15,,0,0,0
2022,27,AL,Northeast,combined,unknown,,0,0,0
2022,27,AL,Northeast,female,15,15,0,0,0
2022,27,AL,Northeast,female,16,16,151,151,0
2022,27,AL,Northeast,female,17,17,216,216,0
2022,27,AL,Northeast,female,18,18,436,436,0
2022,27,AL,Northeast,female,19,19,503,503,0
2022,27,AL,Northeast,female,<15,,0,0,0
2022,27,AL,Northeast,female,unknown,,0,0,0
2022,27,AL,Northeast,male,15,15,0,0,0
2022,27,AL,Northeast,male,16,16,7,7,0
2022,27,AL,Northeast,male,17,17,37,37,0
2022,27,AL,Northeast,male,18,18,124,124,0
2022,27,AL,Northeast,male,19,19,204,204,0
2022,27,AL,Northeast,male,<15,,0,0,0
2022,27,AL,Northeast,male,unknown,,0,0,0
2022,28,SE,Northeast,combined,15,15,1,1,0
2022,28,SE,Northeast,combined,16,16,48,48,0
2022,28,SE,Northeast,combined,17,17,62,62,0
2022,28,SE,Northeast,combined,18,18,181,181,0
2022,28,SE,Northeast,combined,19,19,241,241,0
2022,28,SE,Northeast,combined,<15,,0,0,0
2022,28,SE,Northeast,combined,unknown,,8,8,0
2022,28,SE,Northeast,female,15,15,1,1,0
2022,28,SE,Northeast,female,16,16,45,45,0
2022,28,SE,Northeast,female,17,17,55,55,0
2022,28,SE,Northeast,female,18,18,153,153,0
2022,28,SE,Northeast,female,19,19,174,174,0
2022,28,SE,Northeast,female,<15,,0,0,0
2022,28,SE,Northeast,female,unknown,,4,4,0
2022,28,SE,Northeast,male,15,15,0,0,0
2022,28,SE,Northeast,male,16,16,3,3,0
2022,28,SE,Northeast,male,17,17,7,7,0
2022,28,SE,Northeast,male,18,18,28,28,0
2022,28,SE,Northeast,male,19,19,67,67,0
2022,28,SE,Northeast,male,<15,,0,0,0
2022,28,SE,Northeast,male,unknown,,4,4,0
2022,29,BA,Northeast,combined,15,15,8,8,0
2022,29,BA,Northeast,combined,16,16,400,398,2
2022,29,BA,Northeast,combined,17,17,600,600,0
2022,29,BA,Northeast,combined,18,18,1779,1777,2
2022,29,BA,Northeast,combined,19,19,2465,2461,4
2022,29,BA,Northeast,combined,<15,,1,1,0
2022,29,BA,Northeast,combined,unknown,,516,516,0
2022,29,BA,Northeast,female,15,15,7,7,0
2022,29,BA,Northeast,female,16,16,387,386,1
2022,29,BA,Northeast,female,17,17,544,544,0
2022,29,BA,Northeast,female,18,18,1443,1442,1
2022,29,BA,Northeast,female,19,19,1799,1797,2
2022,29,BA,Northeast,female,<15,,1,1,0
2022,29,BA,Northeast,female,unknown,,258,258,0
2022,29,BA,Northeast,male,15,15,1,1,0
2022,29,BA,Northeast,male,16,16,13,12,1
2022,29,BA,Northeast,male,17,17,56,56,0
2022,29,BA,Northeast,male,18,18,336,335,1
2022,29,BA,Northeast,male,19,19,666,664,2
2022,29,BA,Northeast,male,<15,,0,0,0
2022,29,BA,Northeast,male,unknown,,258,258,0
2022,31,MG,Southeast,combined,15,15,4,4,0
2022,31,MG,Southeast,combined,16,16,702,701,1
2022,31,MG,Southeast,combined,17,17,1065,1065,0
2022,31,MG,Southeast,combined,18,18,2776,2768,8
2022,31,MG,Southeast,combined,19,19,3642,3635,7
2022,31,MG,Southeast,combined,<15,,0,0,0
2022,31,MG,Southeast,combined,unknown,,11,11,0
2022,31,MG,Southeast,female,15,15,4,4,0
2022,31,MG,Southeast,female,16,16,681,681,0
2022,31,MG,Southeast,female,17,17,969,969,0
2022,31,MG,Southeast,female,18,18,2264,2259,5
2022,31,MG,Southeast,female,19,19,2671,2666,5
2022,31,MG,Southeast,female,<15,,0,0,0
2022,31,MG,Southeast,female,unknown,,6,6,0
2022,31,MG,Southeast,male,15,15,0,0,0
2022,31,MG,Southeast,male,16,16,21,20,1
2022,31,MG,Southeast,male,17,17,96,96,0
2022,31,MG,Southeast,male,18,18,512,509,3
2022,31,MG,Southeast,male,19,19,971,969,2
2022,31,MG,Southeast,male,<15,,0,0,0
2022,31,MG,Southeast,male,unknown,,5,5,0
2022,32,ES,Southeast,combined,15,15,0,0,0
2022,32,ES,Southeast,combined,16,16,145,145,0
2022,32,ES,Southeast,combined,17,17,253,253,0
2022,32,ES,Southeast,combined,18,18,638,638,0
2022,32,ES,Southeast,combined,19,19,886,880,6
2022,32,ES,Southeast,combined,<15,,0,0,0
2022,32,ES,Southeast,combined,unknown,,0,0,0
2022,32,ES,Southeast,female,15,15,0,0,0
2022,32,ES,Southeast,female,16,16,142,142,0
2022,32,ES,Southeast,female,17,17,240,240,0
2022,32,ES,Southeast,female,18,18,520,520,0
2022,32,ES,Southeast,female,19,19,637,635,2
2022,32,ES,Southeast,female,<15,,0,0,0
2022,32,ES,Southeast,female,unknown,,0,0,0
2022,32,ES,Southeast,male,15,15,0,0,0
2022,32,ES,Southeast,male,16,16,3,3,0
2022,32,ES,Southeast,male,17,17,13,13,0
2022,32,ES,Southeast,male,18,18,118,118,0
2022,32,ES,Southeast,male,19,19,249,245,4
2022,32,ES,Southeast,male,<15,,0,0,0
2022,32,ES,Southeast,male,unknown,,0,0,0
2022,33,RJ,Southeast,combined,15,15,8,8,0
2022,33,RJ,Southeast,combined,16,16,142,142,0
2022,33,RJ,Southeast,combined,17,17,330,330,0
2022,33,RJ,Southeast,combined,18,18,1284,1282,2
2022,33,RJ,Southeast,combined,19,19,2046,2041,5
2022,33,RJ,Southeast,combined,<15,,4,4,0
2022,33,RJ,Southeast,combined,unknown,,111,111,0
2022,33,RJ,Southeast,female,15,15,5,5,0
2022,33,RJ,Southeast,female,16,16,136,136,0
2022,33,RJ,Southeast,female,17,17,299,299,0
2022,33,RJ,Southeast,female,18,18,1080,1079,1
2022,33,RJ,Southeast,female,19,19,1564,1562,2
2022,33,RJ,Southeast,female,<15,,4,4,0
2022,33,RJ,Southeast,female,unknown,,65,65,0
2022,33,RJ,Southeast,male,15,15,3,3,0
2022,33,RJ,Southeast,male,16,16,6,6,0
2022,33,RJ,Southeast,male,17,17,31,31,0
2022,33,RJ,Southeast,male,18,18,204,203,1
2022,33,RJ,Southeast,male,19,19,482,479,3
2022,33,RJ,Southeast,male,<15,,0,0,0
2022,33,RJ,Southeast,male,unknown,,46,46,0
2022,35,SP,Southeast,combined,15,15,0,0,0
2022,35,SP,Southeast,combined,16,16,833,833,0
2022,35,SP,Southeast,combined,17,17,1426,1426,0
2022,35,SP,Southeast,combined,18,18,4612,4602,10
2022,35,SP,Southeast,combined,19,19,6744,6717,27
2022,35,SP,Southeast,combined,<15,,0,0,0
2022,35,SP,Southeast,combined,unknown,,64,64,0
2022,35,SP,Southeast,female,15,15,0,0,0
2022,35,SP,Southeast,female,16,16,787,787,0
2022,35,SP,Southeast,female,17,17,1260,1260,0
2022,35,SP,Southeast,female,18,18,3649,3641,8
2022,35,SP,Southeast,female,19,19,4688,4667,21
2022,35,SP,Southeast,female,<15,,0,0,0
2022,35,SP,Southeast,female,unknown,,37,37,0
2022,35,SP,Southeast,male,15,15,0,0,0
2022,35,SP,Southeast,male,16,16,46,46,0
2022,35,SP,Southeast,male,17,17,166,166,0
2022,35,SP,Southeast,male,18,18,963,961,2
2022,35,SP,Southeast,male,19,19,2056,2050,6
2022,35,SP,Southeast,male,<15,,0,0,0
2022,35,SP,Southeast,male,unknown,,27,27,0
2022,41,PR,South,combined,15,15,75,75,0
2022,41,PR,South,combined,16,16,514,514,0
2022,41,PR,South,combined,17,17,768,768,0
2022,41,PR,South,combined,18,18,1827,1820,7
2022,41,PR,South,combined,19,19,2343,2340,3
2022,41,PR,South,combined,<15,,57,57,0
2022,41,PR,South,combined,unknown,,36,34,2
2022,41,PR,South,female,15,15,66,66,0
2022,41,PR,South,female,16,16,476,476,0
2022,41,PR,South,female,17,17,675,675,0
2022,41,PR,South,female,18,18,1387,1384,3
2022,41,PR,South,female,19,19,1633,1632,1
2022,41,PR,South,female,<15,,54,54,0
2022,41,PR,South,female,unknown,,18,16,2
2022,41,PR,South,male,15,15,9,9,0
2022,41,PR,South,male,16,16,38,38,0
2022,41,PR,South,male,17,17,93,93,0
2022,41,PR,South,male,18,18,440,436,4
2022,41,PR,South,male,19,19,710,708,2
2022,41,PR,South,male,<15,,3,3,0
2022,41,PR,South,male,unknown,,18,18,0
2022,42,SC,South,combined,15,15,2,2,0
2022,42,SC,South,combined,16,16,197,197,0
2022,42,SC,South,combined,17,17,317,316,1
2022,42,SC,South,combined,18,18,956,948,8
2022,42,SC,South,combined,19,19,1240,1237,3
2022,42,SC,South,combined,<15,,1,1,0
2022,42,SC,South,combined,unknown,,78,78,0
2022,42,SC,South,female,15,15,1,1,0
2022,42,SC,South,female,16,16,180,180,0
2022,42,SC,South,female,17,17,271,271,0
2022,42,SC,South,female,18,18,732,728,4
2022,42,SC,South,female,19,19,867,866,1
2022,42,SC,South,female,<15,,1,1,0
2022,42,SC,South,female,unknown,,39,39,0
2022,42,SC,South,male,15,15,1,1,0
2022,42,SC,South,male,16,16,17,17,0
2022,42,SC,South,male,17,17,46,45,1
2022,42,SC,South,male,18,18,224,220,4
2022,42,SC,South,male,19,19,373,371,2
2022,42,SC,South,male,<15,,0,0,0
2022,42,SC,South,male,unknown,,39,39,0
2022,43,RS,South,combined,15,15,0,0,0
2022,43,RS,South,combined,16,16,250,250,0
2022,43,RS,South,combined,17,17,370,370,0
2022,43,RS,South,combined,18,18,1017,1013,4
2022,43,RS,South,combined,19,19,1194,1191,3
2022,43,RS,South,combined,<15,,2,2,0
2022,43,RS,South,combined,unknown,,44,44,0
2022,43,RS,South,female,15,15,0,0,0
2022,43,RS,South,female,16,16,235,235,0
2022,43,RS,South,female,17,17,304,304,0
2022,43,RS,South,female,18,18,775,772,3
2022,43,RS,South,female,19,19,836,833,3
2022,43,RS,South,female,<15,,2,2,0
2022,43,RS,South,female,unknown,,26,26,0
2022,43,RS,South,male,15,15,0,0,0
2022,43,RS,South,male,16,16,15,15,0
2022,43,RS,South,male,17,17,66,66,0
2022,43,RS,South,male,18,18,242,241,1
2022,43,RS,South,male,19,19,358,358,0
2022,43,RS,South,male,<15,,0,0,0
2022,43,RS,South,male,unknown,,18,18,0
2022,50,MS,Central-West,combined,15,15,16,16,0
2022,50,MS,Central-West,combined,16,16,133,133,0
2022,50,MS,Central-West,combined,17,17,188,188,0
2022,50,MS,Central-West,combined,18,18,517,516,1
2022,50,MS,Central-West,combined,19,19,645,639,6
2022,50,MS,Central-West,combined,<15,,6,6,0
2022,50,MS,Central-West,combined,unknown,,2,2,0
2022,50,MS,Central-West,female,15,15,16,16,0
2022,50,MS,Central-West,female,16,16,124,124,0
2022,50,MS,Central-West,female,17,17,162,162,0
2022,50,MS,Central-West,female,18,18,389,388,1
2022,50,MS,Central-West,female,19,19,444,441,3
2022,50,MS,Central-West,female,<15,,6,6,0
2022,50,MS,Central-West,female,unknown,,1,1,0
2022,50,MS,Central-West,male,15,15,0,0,0
2022,50,MS,Central-West,male,16,16,9,9,0
2022,50,MS,Central-West,male,17,17,26,26,0
2022,50,MS,Central-West,male,18,18,128,128,0
2022,50,MS,Central-West,male,19,19,201,198,3
2022,50,MS,Central-West,male,<15,,0,0,0
2022,50,MS,Central-West,male,unknown,,1,1,0
2022,51,MT,Central-West,combined,15,15,2,2,0
2022,51,MT,Central-West,combined,16,16,204,202,2
2022,51,MT,Central-West,combined,17,17,263,257,6
2022,51,MT,Central-West,combined,18,18,632,624,8
2022,51,MT,Central-West,combined,19,19,769,755,14
2022,51,MT,Central-West,combined,<15,,0,0,0
2022,51,MT,Central-West,combined,unknown,,18,18,0
2022,51,MT,Central-West,female,15,15,2,2,0
2022,51,MT,Central-West,female,16,16,192,191,1
2022,51,MT,Central-West,female,17,17,226,225,1
2022,51,MT,Central-West,female,18,18,490,489,1
2022,51,MT,Central-West,female,19,19,520,519,1
2022,51,MT,Central-West,female,<15,,0,0,0
2022,51,MT,Central-West,female,unknown,,9,9,0
2022,51,MT,Central-West,male,15,15,0,0,0
2022,51,MT,Central-West,male,16,16,12,11,1
2022,51,MT,Central-West,male,17,17,37,32,5
2022,51,MT,Central-West,male,18,18,142,135,7
2022,51,MT,Central-West,male,19,19,249,236,13
2022,51,MT,Central-West,male,<15,,0,0,0
2022,51,MT,Central-West,male,unknown,,9,9,0
2022,52,GO,Central-West,combined,15,15,2,2,0
2022,52,GO,Central-West,combined,16,16,275,275,0
2022,52,GO,Central-West,combined,17,17,407,407,0
2022,52,GO,Central-West,combined,18,18,1123,1121,2
2022,52,GO,Central-West,combined,19,19,1394,1390,4
2022,52,GO,Central-West,combined,<15,,2,2,0
2022,52,GO,Central-West,combined,unknown,,73,73,0
2022,52,GO,Central-West,female,15,15,2,2,0
2022,52,GO,Central-West,female,16,16,266,266,0
2022,52,GO,Central-West,female,17,17,356,356,0
2022,52,GO,Central-West,female,18,18,879,877,2
2022,52,GO,Central-West,female,19,19,1007,1003,4
2022,52,GO,Central-West,female,<15,,2,2,0
2022,52,GO,Central-West,female,unknown,,37,37,0
2022,52,GO,Central-West,male,15,15,0,0,0
2022,52,GO,Central-West,male,16,16,9,9,0
2022,52,GO,Central-West,male,17,17,51,51,0
2022,52,GO,Central-West,male,18,18,244,244,0
2022,52,GO,Central-West,male,19,19,387,387,0
2022,52,GO,Central-West,male,<15,,0,0,0
2022,52,GO,Central-West,male,unknown,,36,36,0
2022,53,DF,Central-West,combined,15,15,1,1,0
2022,53,DF,Central-West,combined,16,16,51,51,0
2022,53,DF,Central-West,combined,17,17,115,115,0
2022,53,DF,Central-West,combined,18,18,445,445,0
2022,53,DF,Central-West,combined,19,19,653,650,3
2022,53,DF,Central-West,combined,<15,,2,2,0
2022,53,DF,Central-West,combined,unknown,,0,0,0
2022,53,DF,Central-West,female,15,15,0,0,0
2022,53,DF,Central-West,female,16,16,46,46,0
2022,53,DF,Central-West,female,17,17,104,104,0
2022,53,DF,Central-West,female,18,18,347,347,0
2022,53,DF,Central-West,female,19,19,470,468,2
2022,53,DF,Central-West,female,<15,,2,2,0
2022,53,DF,Central-West,female,unknown,,0,0,0
2022,53,DF,Central-West,male,15,15,1,1,0
2022,53,DF,Central-West,male,16,16,5,5,0
2022,53,DF,Central-West,male,17,17,11,11,0
2022,53,DF,Central-West,male,18,18,98,98,0
2022,53,DF,Central-West,male,19,19,183,182,1
2022,53,DF,Central-West,male,<15,,0,0,0
2022,53,DF,Central-West,male,unknown,,0,0,0
2023,11,RO,North,combined,15,15,5,5,0
2023,11,RO,North,combined,16,16,293,293,0
2023,11,RO,North,combined,17,17,348,348,0
2023,11,RO,North,combined,18,18,691,691,0
2023,11,RO,North,combined,19,19,823,821,2
2023,11,RO,North,combined,<15,,0,0,0
2023,11,RO,North,combined,unknown,,24,24,0
2023,11,RO,North,female,15,15,5,5,0
2023,11,RO,North,female,16,16,282,282,0
2023,11,RO,North,female,17,17,305,305,0
2023,11,RO,North,female,18,18,509,509,0
2023,11,RO,North,female,19,19,504,502,2
2023,11,RO,North,female,<15,,0,0,0
2023,11,RO,North,female,unknown,,12,12,0
2023,11,RO,North,male,15,15,0,0,0
2023,11,RO,North,male,16,16,11,11,0
2023,11,RO,North,male,17,17,43,43,0
2023,11,RO,North,male,18,18,182,182,0
2023,11,RO,North,male,19,19,319,319,0
2023,11,RO,North,male,<15,,0,0,0
2023,11,RO,North,male,unknown,,12,12,0
2023,12,AC,North,combined,15,15,0,0,0
2023,12,AC,North,combined,16,16,64,64,0
2023,12,AC,North,combined,17,17,114,114,0
2023,12,AC,North,combined,18,18,241,241,0
2023,12,AC,North,combined,19,19,244,244,0
2023,12,AC,North,combined,<15,,0,0,0
2023,12,AC,North,combined,unknown,,44,44,0
2023,12,AC,North,female,15,15,0,0,0
2023,12,AC,North,female,16,16,60,60,0
2023,12,AC,North,female,17,17,104,104,0
2023,12,AC,North,female,18,18,193,193,0
2023,12,AC,North,female,19,19,176,176,0
2023,12,AC,North,female,<15,,0,0,0
2023,12,AC,North,female,unknown,,22,22,0
2023,12,AC,North,male,15,15,0,0,0
2023,12,AC,North,male,16,16,4,4,0
2023,12,AC,North,male,17,17,10,10,0
2023,12,AC,North,male,18,18,48,48,0
2023,12,AC,North,male,19,19,68,68,0
2023,12,AC,North,male,<15,,0,0,0
2023,12,AC,North,male,unknown,,22,22,0
2023,13,AM,North,combined,15,15,9,9,0
2023,13,AM,North,combined,16,16,77,77,0
2023,13,AM,North,combined,17,17,166,166,0
2023,13,AM,North,combined,18,18,391,391,0
2023,13,AM,North,combined,19,19,577,576,1
2023,13,AM,North,combined,<15,,5,5,0
2023,13,AM,North,combined,unknown,,2,2,0
2023,13,AM,North,female,15,15,9,9,0
2023,13,AM,North,female,16,16,72,72,0
2023,13,AM,North,female,17,17,144,144,0
2023,13,AM,North,female,18,18,310,310,0
2023,13,AM,North,female,19,19,413,413,0
2023,13,AM,North,female,<15,,5,5,0
2023,13,AM,North,female,unknown,,1,1,0
2023,13,AM,North,male,15,15,0,0,0
2023,13,AM,North,male,16,16,5,5,0
2023,13,AM,North,male,17,17,22,22,0
2023,13,AM,North,male,18,18,81,81,0
2023,13,AM,North,male,19,19,164,163,1
2023,13,AM,North,male,<15,,0,0,0
2023,13,AM,North,male,unknown,,1,1,0
2023,14,RR,North,combined,15,15,1,1,0
2023,14,RR,North,combined,16,16,13,13,0
2023,14,RR,North,combined,17,17,23,23,0
2023,14,RR,North,combined,18,18,70,70,0
2023,14,RR,North,combined,19,19,85,85,0
2023,14,RR,North,combined,<15,,0,0,0
2023,14,RR,North,combined,unknown,,106,106,0
2023,14,RR,North,female,15,15,1,1,0
2023,14,RR,North,female,16,16,13,13,0
2023,14,RR,North,female,17,17,21,21,0
2023,14,RR,North,female,18,18,57,57,0
2023,14,RR,North,female,19,19,65,65,0
2023,14,RR,North,female,<15,,0,0,0
2023,14,RR,North,female,unknown,,53,53,0
2023,14,RR,North,male,15,15,0,0,0
2023,14,RR,North,male,16,16,0,0,0
2023,14,RR,North,male,17,17,2,2,0
2023,14,RR,North,male,18,18,13,13,0
2023,14,RR,North,male,19,19,20,20,0
2023,14,RR,North,male,<15,,0,0,0
2023,14,RR,North,male,unknown,,53,53,0
2023,15,PA,North,combined,15,15,2,2,0
2023,15,PA,North,combined,16,16,335,335,0
2023,15,PA,North,combined,17,17,459,459,0
2023,15,PA,North,combined,18,18,1206,1205,1
2023,15,PA,North,combined,19,19,1416,1414,2
2023,15,PA,North,combined,<15,,0,0,0
2023,15,PA,North,combined,unknown,,2,2,0
2023,15,PA,North,female,15,15,2,2,0
2023,15,PA,North,female,16,16,328,328,0
2023,15,PA,North,female,17,17,399,399,0
2023,15,PA,North,female,18,18,956,955,1
2023,15,PA,North,female,19,19,1004,1002,2
2023,15,PA,North,female,<15,,0,0,0
2023,15,PA,North,female,unknown,,1,1,0
2023,15,PA,North,male,15,15,0,0,0
2023,15,PA,North,male,16,16,7,7,0
2023,15,PA,North,male,17,17,60,60,0
2023,15,PA,North,male,18,18,250,250,0
2023,15,PA,North,male,19,19,412,412,0
2023,15,PA,North,male,<15,,0,0,0
2023,15,PA,North,male,unknown,,1,1,0
2023,16,AP,North,combined,15,15,0,0,0
2023,16,AP,North,combined,16,16,8,8,0
2023,16,AP,North,combined,17,17,21,21,0
2023,16,AP,North,combined,18,18,68,68,0
2023,16,AP,North,combined,19,19,90,90,0
2023,16,AP,North,combined,<15,,0,0,0
2023,16,AP,North,combined,unknown,,0,0,0
2023,16,AP,North,female,15,15,0,0,0
2023,16,AP,North,female,16,16,7,7,0
2023,16,AP,North,female,17,17,15,15,0
2023,16,AP,North,female,18,18,56,56,0
2023,16,AP,North,female,19,19,64,64,0
2023,16,AP,North,female,<15,,0,0,0
2023,16,AP,North,female,unknown,,0,0,0
2023,16,AP,North,male,15,15,0,0,0
2023,16,AP,North,male,16,16,1,1,0
2023,16,AP,North,male,17,17,6,6,0
2023,16,AP,North,male,18,18,12,12,0
2023,16,AP,North,male,19,19,26,26,0
2023,16,AP,North,male,<15,,0,0,0
2023,16,AP,North,male,unknown,,0,0,0
2023,17,TO,North,combined,15,15,3,3,0
2023,17,TO,North,combined,16,16,52,52,0
2023,17,TO,North,combined,17,17,94,94,0
2023,17,TO,North,combined,18,18,250,250,0
2023,17,TO,North,combined,19,19,323,323,0
2023,17,TO,North,combined,<15,,1,1,0
2023,17,TO,North,combined,unknown,,22,22,0
2023,17,TO,North,female,15,15,3,3,0
2023,17,TO,North,female,16,16,51,51,0
2023,17,TO,North,female,17,17,87,87,0
2023,17,TO,North,female,18,18,209,209,0
2023,17,TO,North,female,19,19,198,198,0
2023,17,TO,North,female,<15,,1,1,0
2023,17,TO,North,female,unknown,,11,11,0
2023,17,TO,North,male,15,15,0,0,0
2023,17,TO,North,male,16,16,1,1,0
2023,17,TO,North,male,17,17,7,7,0
2023,17,TO,North,male,18,18,41,41,0
2023,17,TO,North,male,19,19,125,125,0
2023,17,TO,North,male,<15,,0,0,0
2023,17,TO,North,male,unknown,,11,11,0
2023,21,MA,Northeast,combined,15,15,2,2,0
2023,21,MA,Northeast,combined,16,16,248,248,0
2023,21,MA,Northeast,combined,17,17,359,359,0
2023,21,MA,Northeast,combined,18,18,927,926,1
2023,21,MA,Northeast,combined,19,19,1118,1116,2
2023,21,MA,Northeast,combined,<15,,1,1,0
2023,21,MA,Northeast,combined,unknown,,106,106,0
2023,21,MA,Northeast,female,15,15,2,2,0
2023,21,MA,Northeast,female,16,16,236,236,0
2023,21,MA,Northeast,female,17,17,322,322,0
2023,21,MA,Northeast,female,18,18,744,743,1
2023,21,MA,Northeast,female,19,19,777,776,1
