sex,bandwidth_days,allocation_multiplier,variance_inflation_factor,pre_age15,pre_age16,post_age15,post_age16,bandwidth_share,expected_pre_age15,expected_pre_age16,expected_post_age15,expected_post_age16,minimum_expected_cell,poisson_log_se,mde_log_irr,mde_decline_percent,mde_increase_percent,alpha_two_sided,target_power,planning_only,timing_semantics
male,30,0.5,2,292,3679,98,1914,0.0410686051048276,11.9920326906097,151.091398180661,4.02472330027311,78.6053101706401,4.02472330027311,0.838085057309911,2.34796670808081,90.4436727162674,946.427116097478,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,30,1,1,292,3679,98,1914,0.0821372102096552,23.9840653812193,302.182796361322,8.04944660054621,157.21062034128,8.04944660054621,0.419042528654956,1.1739833540404,69.0866901097074,223.485257175266,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,30,1,1.5,292,3679,98,1914,0.0821372102096552,23.9840653812193,302.182796361322,8.04944660054621,157.21062034128,8.04944660054621,0.51322018786512,1.43783009196008,76.2557571678483,321.154722460097,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,30,1,2,292,3679,98,1914,0.0821372102096552,23.9840653812193,302.182796361322,8.04944660054621,157.21062034128,8.04944660054621,0.592615627234955,1.66026318128419,80.9911054335085,426.069517878637,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,30,1.5,1,292,3679,98,1914,0.123205815314483,35.976098071829,453.274194541982,12.0741699008193,235.81593051192,12.0741699008193,0.34214679191008,0.958553394640054,61.6552818296829,160.792111069447,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,30,1.5,1.5,292,3679,98,1914,0.123205815314483,35.976098071829,453.274194541982,12.0741699008193,235.81593051192,12.0741699008193,0.419042528654956,1.1739833540404,69.0866901097074,223.485257175266,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,30,1.5,2,292,3679,98,1914,0.123205815314483,35.976098071829,453.274194541982,12.0741699008193,235.81593051192,12.0741699008193,0.48386863344168,1.35559921095873,74.2207224094559,287.908465040464,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,90,0.5,1,292,3679,98,1914,0.123205815314483,35.976098071829,453.274194541982,12.0741699008193,235.81593051192,12.0741699008193,0.34214679191008,0.958553394640054,61.6552818296829,160.792111069447,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,90,0.5,1.5,292,3679,98,1914,0.123205815314483,35.976098071829,453.274194541982,12.0741699008193,235.81593051192,12.0741699008193,0.419042528654956,1.1739833540404,69.0866901097074,223.485257175266,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,90,0.5,2,292,3679,98,1914,0.123205815314483,35.976098071829,453.274194541982,12.0741699008193,235.81593051192,12.0741699008193,0.48386863344168,1.35559921095873,74.2207224094559,287.908465040464,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,90,1,1,292,3679,98,1914,0.246411630628966,71.952196143658,906.548389083965,24.1483398016386,471.63186102384,24.1483398016386,0.24193431672084,0.677799605479367,49.2267023027418,96.9539197478599,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,90,1,1.5,292,3679,98,1914,0.246411630628966,71.952196143658,906.548389083965,24.1483398016386,471.63186102384,24.1483398016386,0.296307813617477,0.830131590642097,56.4008089908867,129.362053940628,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,90,1,2,292,3679,98,1914,0.246411630628966,71.952196143658,906.548389083965,24.1483398016386,471.63186102384,24.1483398016386,0.34214679191008,0.958553394640054,61.6552818296829,160.792111069447,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,90,1.5,1,292,3679,98,1914,0.369617445943449,107.928294215487,1359.82258362595,36.222509702458,707.447791535761,36.222509702458,0.197538542411652,0.553421060428065,42.502059742096,73.9192735452004,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,90,1.5,1.5,292,3679,98,1914,0.369617445943449,107.928294215487,1359.82258362595,36.222509702458,707.447791535761,36.222509702458,0.24193431672084,0.677799605479367,49.2267023027418,96.9539197478599,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,90,1.5,2,292,3679,98,1914,0.369617445943449,107.928294215487,1359.82258362595,36.222509702458,707.447791535761,36.222509702458,0.27936168576997,0.782655569360269,54.2809702732048,118.727301514432,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,180,0.5,1,292,3679,98,1914,0.246411630628966,71.952196143658,906.548389083965,24.1483398016386,471.63186102384,24.1483398016386,0.24193431672084,0.677799605479367,49.2267023027418,96.9539197478599,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,180,0.5,1.5,292,3679,98,1914,0.246411630628966,71.952196143658,906.548389083965,24.1483398016386,471.63186102384,24.1483398016386,0.296307813617477,0.830131590642097,56.4008089908867,129.362053940628,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,180,0.5,2,292,3679,98,1914,0.246411630628966,71.952196143658,906.548389083965,24.1483398016386,471.63186102384,24.1483398016386,0.34214679191008,0.958553394640054,61.6552818296829,160.792111069447,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,180,1,1,292,3679,98,1914,0.492823261257931,143.904392287316,1813.09677816793,48.2966796032773,943.263722047681,48.2966796032773,0.17107339595504,0.479276697320027,38.0768878605757,61.4905913883057,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,180,1,1.5,292,3679,98,1914,0.492823261257931,143.904392287316,1813.09677816793,48.2966796032773,943.263722047681,48.2966796032773,0.209521264327478,0.586991677020202,44.4002608906367,79.8569590467007,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,180,1,2,292,3679,98,1914,0.492823261257931,143.904392287316,1813.09677816793,48.2966796032773,943.263722047681,48.2966796032773,0.24193431672084,0.677799605479367,49.2267023027418,96.9539197478599,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,180,1.5,1,292,3679,98,1914,0.739234891886897,215.856588430974,2719.64516725189,72.4450194049159,1414.89558307152,72.4450194049159,0.139680842884985,0.391327784680135,32.384151468169,47.8943208897596,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,180,1.5,1.5,292,3679,98,1914,0.739234891886897,215.856588430974,2719.64516725189,72.4450194049159,1414.89558307152,72.4450194049159,0.17107339595504,0.479276697320027,38.0768878605757,61.4905913883057,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,180,1.5,2,292,3679,98,1914,0.739234891886897,215.856588430974,2719.64516725189,72.4450194049159,1414.89558307152,72.4450194049159,0.197538542411652,0.553421060428065,42.502059742096,73.9192735452004,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,365,0.5,1,292,3679,98,1914,0.499668028775403,145.903064402418,1838.27867786471,48.9674668199895,956.364607076121,48.9674668199895,0.169897619850715,0.475982660366339,37.8725745177953,60.9595105926983,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
