year,cod_mun,distinct_place_names,place_names
2020,2600609,2,Alagoinha (PB) || Alagoinha (PE)
2020,4101705,2,Araruna (PB) || Araruna (PR)
2020,4303400,2,Caiçara (PB) || Caiçara (RS)
2020,2908606,2,Conde (BA) || Conde (PB)
2020,2802908,2,Itabaiana (PB) || Itabaiana (SE)
2020,3522802,2,Itaporanga (PB) || Itaporanga (SP)
2020,2610707,2,Paulista (PB) || Paulista (PE)
2020,2706901,2,Pilar (AL) || Pilar (PB)
2020,3152808,2,Prata (MG) || Prata (PB)
2020,2925808,2,Queimadas (BA) || Queimadas (PB)
2020,2611533,2,Quixaba (PB) || Quixaba (PE)
2020,4215505,2,Santa Cecília (PB) || Santa Cecília (SC)
2020,3547809,2,Santo André (PB) || Santo André (SP)
2020,5219803,5,São Domingos (BA) || São Domingos (GO) || São Domingos (PB) || São Domingos (SC) || São Domingos (SE)
2020,3551702,2,Sertãozinho (PB) || Sertãozinho (SP)
2020,4320800,2,Soledade (PB) || Soledade (RS)
2020,2931202,2,Taperoá (BA) || Taperoá (PB)
2020,4321352,2,Tavares (PB) || Tavares (RS)
2020,4322004,3,Triunfo (PB) || Triunfo (PE) || Triunfo (RS)
2020,2802205,2,Feira Nova (PE) || Feira Nova (SE)
2020,4107900,2,Floresta (PE) || Floresta (PR)
2020,4110300,2,Inajá (PE) || Inajá (PR)
2020,4111100,3,Itambé (BA) || Itambé (PE) || Itambé (PR)
2020,3137536,2,Lagoa Grande (MG) || Lagoa Grande (PE)
2020,4212700,2,Petrolândia (PE) || Petrolândia (SC)
2020,5107776,4,Santa Terezinha (BA) || Santa Terezinha (MT) || Santa Terezinha (PE) || Santa Terezinha (SC)
2020,4124806,2,São João (PE) || São João (PR)
2020,2931707,2,Terra Nova (BA) || Terra Nova (PE)
2020,5221403,2,Trindade (GO) || Trindade (PE)
2020,4102208,2,Atalaia (AL) || Atalaia (PR)
2020,3111002,2,Campestre (AL) || Campestre (MG)
2020,4203303,2,Campo Alegre (AL) || Campo Alegre (SC)
2020,2801306,2,Capela (AL) || Capela (SE)
2020,4210506,2,Maravilha (AL) || Maravilha (SC)
2020,3535002,2,Palestina (AL) || Palestina (SP)
2020,5217203,2,Piranhas (AL) || Piranhas (GO)
2020,3550704,2,São Sebastião (AL) || São Sebastião (SP)
2020,4119301,2,Pinhão (PR) || Pinhão (SE)
2020,4215604,2,Santa Rosa de Lima (SC) || Santa Rosa de Lima (SE)
2020,3549003,3,São Francisco (MG) || São Francisco (SE) || São Francisco (SP)
2020,5203203,2,Barro Alto (BA) || Barro Alto (GO)
2020,4202156,2,Belmonte (BA) || Belmonte (SC)
2020,3111804,2,Canápolis (BA) || Canápolis (MG)
2020,5102702,2,Canarana (BA) || Canarana (MT)
2020,3112000,2,Candeias (BA) || Candeias (MG)
2020,4205175,2,Entre Rios (BA) || Entre Rios (SC)
2020,3524204,2,Jaborandi (BA) || Jaborandi (SP)
2020,5212204,3,Jussara (BA) || Jussara (GO) || Jussara (PR)
2020,5214051,3,Mundo Novo (BA) || Mundo Novo (GO) || Mundo Novo (MS)
2020,4117008,2,Nova Fátima (BA) || Nova Fátima (PR)
2020,4211652,3,Novo Horizonte (BA) || Novo Horizonte (SC) || Novo Horizonte (SP)
2020,4314704,4,Planalto (BA) || Planalto (PR) || Planalto (RS) || Planalto (SP)
2020,3157203,2,Santa Bárbara (BA) || Santa Bárbara (MG)
2020,4318309,2,São Gabriel (BA) || São Gabriel (RS)
2020,4320701,2,Sobradinho (BA) || Sobradinho (RS)
2020,3554300,2,Teodoro Sampaio (BA) || Teodoro Sampaio (SP)
2020,3306107,2,Valença (BA) || Valença (RJ)
2020,5100201,2,Água Boa (MG) || Água Boa (MT)
2020,4201208,2,Antônio Carlos (MG) || Antônio Carlos (SC)
2020,4103008,3,Boa Esperança (ES) || Boa Esperança (MG) || Boa Esperança (PR)
2020,4103206,2,Bom Sucesso (MG) || Bom Sucesso (PR)
2020,5204250,2,Cachoeira Dourada (GO) || Cachoeira Dourada (MG)
2020,4104451,3,Cantagalo (MG) || Cantagalo (PR) || Cantagalo (RJ)
2020,5208103,2,Formoso (GO) || Formoso (MG)
2020,4206405,2,Guaraciaba (MG) || Guaraciaba (SC)
2020,4110409,2,Indianópolis (MG) || Indianópolis (PR)
2020,3522406,2,Itapeva (MG) || Itapeva (SP)
2020,4310900,2,Jacutinga (MG) || Jacutinga (RS)
2020,5212253,2,Lagoa Santa (GO) || Lagoa Santa (MG)
2020,4113254,2,Laranjal (MG) || Laranjal (PR)
2020,3302858,2,Mesquita (MG) || Mesquita (RJ)
2020,3541208,2,Presidente Bernardes (MG) || Presidente Bernardes (SP)
2020,4318200,2,São Francisco de Paula (MG) || São Francisco de Paula (RS)
2020,4126900,2,Tapira (MG) || Tapira (PR)
2020,3553500,2,Tapiraí (MG) || Tapiraí (SP)
2020,4127700,2,Toledo (MG) || Toledo (PR)
2020,3555307,2,Turmalina (MG) || Turmalina (SP)
2020,4219176,2,Vargem Bonita (MG) || Vargem Bonita (SC)
2020,4128500,2,Wenceslau Braz (MG) || Wenceslau Braz (PR)
2020,4200804,2,Anchieta (ES) || Anchieta (SC)
2020,3543907,2,Rio Claro (RJ) || Rio Claro (SP)
2020,4202099,2,Barra Bonita (SC) || Barra Bonita (SP)
2020,4103453,2,Cafelândia (PR) || Cafelândia (SP)
2020,5003751,2,Eldorado (MS) || Eldorado (SP)
2020,5207501,2,Estrela do Norte (GO) || Estrela do Norte (SP)
2020,4108809,2,Guaíra (PR) || Guaíra (SP)
2020,4109203,2,Guaraci (PR) || Guaraci (SP)
2020,4208955,2,Jardinópolis (SC) || Jardinópolis (SP)
2020,4211108,2,Monte Castelo (SC) || Monte Castelo (SP)
2020,4211850,2,Ouro Verde (SC) || Ouro Verde (SP)
2020,4117800,2,Palmital (PR) || Palmital (SP)
2020,4212239,2,Paraíso (SC) || Paraíso (SP)
2020,4212908,2,Pinhalzinho (SC) || Pinhalzinho (SP)
2020,4119657,2,Pitangueiras (PR) || Pitangueiras (SP)
2020,4213807,2,Praia Grande (SC) || Praia Grande (SP)
2020,4215356,2,Saltinho (SC) || Saltinho (SP)
2020,5219357,2,Santa Isabel (GO) || Santa Isabel (SP)
2020,4123824,2,Santa Lúcia (PR) || Santa Lúcia (SP)
2020,4216008,2,São Carlos (SC) || São Carlos (SP)
2020,5220405,2,São Simão (GO) || São Simão (SP)
2020,4127403,2,Terra Roxa (PR) || Terra Roxa (SP)
2020,4219150,2,Vargem (SC) || Vargem (SP)
2020,5001508,2,Bandeirantes (MS) || Bandeirantes (PR)
2020,4301800,2,Barracão (PR) || Barracão (RS)
2020,4204004,2,Catanduvas (PR) || Catanduvas (SC)
2020,4305603,2,Colorado (PR) || Colorado (RS)
2020,5003504,2,Douradina (MS) || Douradina (PR)
2020,5103908,2,General Carneiro (MT) || General Carneiro (PR)
2020,4207858,2,Irati (PR) || Irati (SC)
2020,5214804,2,Nova Aurora (GO) || Nova Aurora (PR)
2020,5106232,2,Nova Olímpia (MT) || Nova Olímpia (PR)
2020,4212056,2,Palmeira (PR) || Palmeira (SC)
2020,5007307,2,Rio Negro (MS) || Rio Negro (PR)
2020,4320107,2,Sarandi (PR) || Sarandi (RS)
2020,4320909,2,Tapejara (PR) || Tapejara (RS)
2020,4218806,2,Turvo (PR) || Turvo (SC)
2020,5215009,2,Nova Veneza (GO) || Nova Veneza (SC)
2020,4319109,2,São Martinho (RS) || São Martinho (SC)
2021,2109239,2,Presidente Médici (MA) || Presidente Médici (RO)
2021,4128625,2,Alto Paraíso (PR) || Alto Paraíso (RO)
2021,3109303,2,Buritis (MG) || Buritis (RO)
2021,3136603,2,Nova União (MG) || Nova União (RO)
2021,4306205,3,Cruzeiro do Sul (AC) || Cruzeiro do Sul (PR) || Cruzeiro do Sul (RS)
2021,5107206,2,Rio Branco (AC) || Rio Branco (MT)
2021,4309704,2,Humaitá (AM) || Humaitá (RS)
2021,4208401,2,Itapiranga (AM) || Itapiranga (SC)
2021,4112405,2,Japurá (AM) || Japurá (PR)
2021,3552700,2,Tabatinga (AM) || Tabatinga (SP)
2021,4300554,3,Alto Alegre (RR) || Alto Alegre (RS) || Alto Alegre (SP)
2021,3108107,2,Bonfim (MG) || Bonfim (RR)
2021,2700805,3,Belém (AL) || Belém (PA) || Belém (PB)
2021,1703305,2,Bom Jesus do Tocantins (PA) || Bom Jesus do Tocantins (TO)
2021,5002209,4,Bonito (BA) || Bonito (MS) || Bonito (PA) || Bonito (PE)
2021,4104501,2,Capanema (PA) || Capanema (PR)
2021,2407807,2,Monte Alegre (PA) || Monte Alegre (RN)
2021,1716307,2,Pau D'Arco (PA) || Pau D'Arco (TO)
2021,2611408,2,Primavera (PA) || Primavera (PE)
2021,2311603,2,Redenção (CE) || Redenção (PA)
2021,3305406,2,Sapucaia (PA) || Sapucaia (RJ)
2021,2928208,2,Santana (AP) || Santana (BA)
2021,4300604,2,Alvorada (RS) || Alvorada (TO)
2021,2100873,2,Araguanã (MA) || Araguanã (TO)
2021,4303103,3,Cachoeirinha (PE) || Cachoeirinha (RS) || Cachoeirinha (TO)
2021,2203701,2,Esperantina (PI) || Esperantina (TO)
2021,2910750,2,Fátima (BA) || Fátima (TO)
2021,2910859,2,Filadélfia (BA) || Filadélfia (TO)
2021,4311403,2,Lajeado (RS) || Lajeado (TO)
2021,3303104,2,Natividade (RJ) || Natividade (TO)
2021,2922508,2,Nazaré (BA) || Nazaré (TO)
2021,2510204,3,Nova Olinda (CE) || Nova Olinda (PB) || Nova Olinda (TO)
2021,3204302,2,Presidente Kennedy (ES) || Presidente Kennedy (TO)
2021,3154457,2,Riachinho (MG) || Riachinho (TO)
2021,4117602,2,Palmas (PR) || Palmas (TO)
2021,3300506,3,Bom Jardim (MA) || Bom Jardim (PE) || Bom Jardim (RJ)
2021,3511300,2,Cedral (MA) || Cedral (SP)
2021,4305587,2,Colinas (MA) || Colinas (RS)
2021,5206909,2,Davinópolis (GO) || Davinópolis (MA)
2021,4115903,2,Mirador (MA) || Mirador (PR)
2021,2925600,2,Presidente Dutra (BA) || Presidente Dutra (MA)
2021,3153202,2,Presidente Juscelino (MA) || Presidente Juscelino (MG)
2021,4215554,4,Santa Helena (MA) || Santa Helena (PB) || Santa Helena (PR) || Santa Helena (SC)
2021,4123600,3,Santa Inês (BA) || Santa Inês (MA) || Santa Inês (PR)
2021,3157807,4,Santa Luzia (BA) || Santa Luzia (MA) || Santa Luzia (MG) || Santa Luzia (PB)
2021,2513703,2,Santa Rita (MA) || Santa Rita (PB)
2021,2513901,2,São Bento (MA) || São Bento (PB)
2021,4216305,2,São João Batista (MA) || São João Batista (SC)
2021,3162708,2,São João do Paraíso (MA) || São João do Paraíso (MG)
2021,2413706,2,Sítio Novo (MA) || Sítio Novo (RN)
2021,3205101,2,Viana (ES) || Viana (MA)
2021,2700102,3,Água Branca (AL) || Água Branca (PB) || Água Branca (PI)
2021,2700706,2,Batalha (AL) || Batalha (PI)
2021,3506805,2,Bocaina (PI) || Bocaina (SP)
2021,4302303,4,Bom Jesus (PI) || Bom Jesus (RN) || Bom Jesus (RS) || Bom Jesus (SC)
2021,5002803,2,Caracol (MS) || Caracol (PI)
2021,2612554,2,Santa Filomena (PE) || Santa Filomena (PI)
2021,5108402,2,Várzea Grande (MT) || Várzea Grande (PI)
2021,4201901,2,Aurora (CE) || Aurora (SC)
2021,4104808,2,Cascavel (CE) || Cascavel (PR)
2021,2604304,2,Cedro (CE) || Cedro (PE)
2021,5209705,2,Hidrolândia (CE) || Hidrolândia (GO)
2021,4110052,2,Iguatu (CE) || Iguatu (PR)
2021,4310405,2,Independência (CE) || Independência (RS)
2021,5005004,2,Jardim (CE) || Jardim (MS)
2021,2921302,2,Milagres (BA) || Milagres (CE)
2021,5213806,2,Morrinhos (CE) || Morrinhos (GO)
2021,2804904,2,Pacatuba (CE) || Pacatuba (SE)
2021,2511004,2,Pedra Branca (CE) || Pedra Branca (PB)
2021,2412005,2,São Gonçalo do Amarante (CE) || São Gonçalo do Amarante (RN)
2021,2800506,2,Areia Branca (RN) || Areia Branca (SE)
2021,5002704,3,Campo Grande (AL) || Campo Grande (MS) || Campo Grande (RN)
2021,2501534,2,Baraúna (PB) || Baraúna (RN)
2021,2602506,2,Brejinho (PE) || Brejinho (RN)
2021,2504074,2,Caraúbas (PB) || Caraúbas (RN)
2021,2610400,2,Parnamirim (PE) || Parnamirim (RN)
2021,5210802,2,Itajá (GO) || Itajá (RN)
2021,2917904,2,Jandaíra (BA) || Jandaíra (RN)
2021,2703908,2,Jundiá (AL) || Jundiá (RN)
2021,3145901,3,Ouro Branco (AL) || Ouro Branco (MG) || Ouro Branco (RN)
2021,4316907,2,Santa Maria (RN) || Santa Maria (RS)
2021,5106372,2,Pedra Preta (MT) || Pedra Preta (RN)
2021,2511608,2,Pilões (PB) || Pilões (RN)
2021,2926400,2,Riacho de Santana (BA) || Riacho de Santana (RN)
2021,2805901,2,Riachuelo (RN) || Riachuelo (SE)
2021,2927200,2,Ruy Barbosa (BA) || Ruy Barbosa (RN)
2021,2612455,3,Santa Cruz (PB) || Santa Cruz (PE) || Santa Cruz (RN)
2021,3550407,2,São Pedro (RN) || São Pedro (SP)
2021,4126108,2,São Tomé (PR) || São Tomé (RN)
2021,3551009,2,São Vicente (RN) || São Vicente (SP)
2021,2930501,2,Serrinha (BA) || Serrinha (RN)
2021,4217907,2,Tangará (RN) || Tangará (SC)
2021,4322707,4,Vera Cruz (BA) || Vera Cruz (RN) || Vera Cruz (RS) || Vera Cruz (SP)
2021,3171303,3,Viçosa (AL) || Viçosa (MG) || Viçosa (RN)
2021,2600609,2,Alagoinha (PB) || Alagoinha (PE)
2021,4101705,2,Araruna (PB) || Araruna (PR)
2021,4303400,2,Caiçara (PB) || Caiçara (RS)
2021,2908606,2,Conde (BA) || Conde (PB)
2021,2802908,2,Itabaiana (PB) || Itabaiana (SE)
2021,3522802,2,Itaporanga (PB) || Itaporanga (SP)
2021,2610707,2,Paulista (PB) || Paulista (PE)
2021,2706901,2,Pilar (AL) || Pilar (PB)
2021,3152808,2,Prata (MG) || Prata (PB)
2021,2925808,2,Queimadas (BA) || Queimadas (PB)
2021,2611533,2,Quixaba (PB) || Quixaba (PE)
2021,4215505,2,Santa Cecília (PB) || Santa Cecília (SC)
2021,3547809,2,Santo André (PB) || Santo André (SP)
2021,5219803,5,São Domingos (BA) || São Domingos (GO) || São Domingos (PB) || São Domingos (SC) || São Domingos (SE)
2021,3551702,2,Sertãozinho (PB) || Sertãozinho (SP)
2021,4320800,2,Soledade (PB) || Soledade (RS)
2021,2931202,2,Taperoá (BA) || Taperoá (PB)
2021,4321352,2,Tavares (PB) || Tavares (RS)
2021,4322004,3,Triunfo (PB) || Triunfo (PE) || Triunfo (RS)
2021,2802205,2,Feira Nova (PE) || Feira Nova (SE)
2021,4107900,2,Floresta (PE) || Floresta (PR)
2021,4110300,2,Inajá (PE) || Inajá (PR)
2021,4111100,3,Itambé (BA) || Itambé (PE) || Itambé (PR)
2021,3137536,2,Lagoa Grande (MG) || Lagoa Grande (PE)
2021,4212700,2,Petrolândia (PE) || Petrolândia (SC)
2021,5107776,4,Santa Terezinha (BA) || Santa Terezinha (MT) || Santa Terezinha (PE) || Santa Terezinha (SC)
2021,4124806,2,São João (PE) || São João (PR)
2021,2931707,2,Terra Nova (BA) || Terra Nova (PE)
2021,5221403,2,Trindade (GO) || Trindade (PE)
2021,4102208,2,Atalaia (AL) || Atalaia (PR)
2021,3111002,2,Campestre (AL) || Campestre (MG)
2021,4203303,2,Campo Alegre (AL) || Campo Alegre (SC)
2021,2801306,2,Capela (AL) || Capela (SE)
2021,4210506,2,Maravilha (AL) || Maravilha (SC)
2021,3535002,2,Palestina (AL) || Palestina (SP)
2021,5217203,2,Piranhas (AL) || Piranhas (GO)
2021,3550704,2,São Sebastião (AL) || São Sebastião (SP)
2021,4119301,2,Pinhão (PR) || Pinhão (SE)
2021,4215604,2,Santa Rosa de Lima (SC) || Santa Rosa de Lima (SE)
2021,3549003,3,São Francisco (MG) || São Francisco (SE) || São Francisco (SP)
2021,5203203,2,Barro Alto (BA) || Barro Alto (GO)
2021,4202156,2,Belmonte (BA) || Belmonte (SC)
2021,3111804,2,Canápolis (BA) || Canápolis (MG)
2021,5102702,2,Canarana (BA) || Canarana (MT)
2021,3112000,2,Candeias (BA) || Candeias (MG)
2021,4205175,2,Entre Rios (BA) || Entre Rios (SC)
2021,3524204,2,Jaborandi (BA) || Jaborandi (SP)
2021,5212204,3,Jussara (BA) || Jussara (GO) || Jussara (PR)
2021,5214051,3,Mundo Novo (BA) || Mundo Novo (GO) || Mundo Novo (MS)
2021,4117008,2,Nova Fátima (BA) || Nova Fátima (PR)
2021,4211652,3,Novo Horizonte (BA) || Novo Horizonte (SC) || Novo Horizonte (SP)
2021,4314704,4,Planalto (BA) || Planalto (PR) || Planalto (RS) || Planalto (SP)
2021,3157203,2,Santa Bárbara (BA) || Santa Bárbara (MG)
2021,4318309,2,São Gabriel (BA) || São Gabriel (RS)
2021,4320701,2,Sobradinho (BA) || Sobradinho (RS)
2021,3554300,2,Teodoro Sampaio (BA) || Teodoro Sampaio (SP)
2021,3306107,2,Valença (BA) || Valença (RJ)
2021,5100201,2,Água Boa (MG) || Água Boa (MT)
2021,4201208,2,Antônio Carlos (MG) || Antônio Carlos (SC)
2021,4103008,3,Boa Esperança (ES) || Boa Esperança (MG) || Boa Esperança (PR)
2021,4103206,2,Bom Sucesso (MG) || Bom Sucesso (PR)
2021,5204250,2,Cachoeira Dourada (GO) || Cachoeira Dourada (MG)
2021,4104451,3,Cantagalo (MG) || Cantagalo (PR) || Cantagalo (RJ)
2021,5208103,2,Formoso (GO) || Formoso (MG)
2021,4206405,2,Guaraciaba (MG) || Guaraciaba (SC)
2021,4110409,2,Indianópolis (MG) || Indianópolis (PR)
2021,3522406,2,Itapeva (MG) || Itapeva (SP)
2021,4310900,2,Jacutinga (MG) || Jacutinga (RS)
2021,5212253,2,Lagoa Santa (GO) || Lagoa Santa (MG)
2021,4113254,2,Laranjal (MG) || Laranjal (PR)
2021,3302858,2,Mesquita (MG) || Mesquita (RJ)
2021,3541208,2,Presidente Bernardes (MG) || Presidente Bernardes (SP)
2021,4318200,2,São Francisco de Paula (MG) || São Francisco de Paula (RS)
2021,4126900,2,Tapira (MG) || Tapira (PR)
2021,3553500,2,Tapiraí (MG) || Tapiraí (SP)
2021,4127700,2,Toledo (MG) || Toledo (PR)
2021,3555307,2,Turmalina (MG) || Turmalina (SP)
2021,4219176,2,Vargem Bonita (MG) || Vargem Bonita (SC)
2021,4128500,2,Wenceslau Braz (MG) || Wenceslau Braz (PR)
2021,4200804,2,Anchieta (ES) || Anchieta (SC)
2021,3543907,2,Rio Claro (RJ) || Rio Claro (SP)
2021,4202099,2,Barra Bonita (SC) || Barra Bonita (SP)
2021,4103453,2,Cafelândia (PR) || Cafelândia (SP)
2021,5003751,2,Eldorado (MS) || Eldorado (SP)
2021,5207501,2,Estrela do Norte (GO) || Estrela do Norte (SP)
2021,4108809,2,Guaíra (PR) || Guaíra (SP)
2021,4109203,2,Guaraci (PR) || Guaraci (SP)
2021,4208955,2,Jardinópolis (SC) || Jardinópolis (SP)
2021,4211108,2,Monte Castelo (SC) || Monte Castelo (SP)
2021,4211850,2,Ouro Verde (SC) || Ouro Verde (SP)
2021,4117800,2,Palmital (PR) || Palmital (SP)
2021,4212239,2,Paraíso (SC) || Paraíso (SP)
2021,4212908,2,Pinhalzinho (SC) || Pinhalzinho (SP)
2021,4119657,2,Pitangueiras (PR) || Pitangueiras (SP)
2021,4213807,2,Praia Grande (SC) || Praia Grande (SP)
2021,4215356,2,Saltinho (SC) || Saltinho (SP)
2021,5219357,2,Santa Isabel (GO) || Santa Isabel (SP)
2021,4123824,2,Santa Lúcia (PR) || Santa Lúcia (SP)
2021,4216008,2,São Carlos (SC) || São Carlos (SP)
2021,5220405,2,São Simão (GO) || São Simão (SP)
2021,4127403,2,Terra Roxa (PR) || Terra Roxa (SP)
2021,4219150,2,Vargem (SC) || Vargem (SP)
2021,5001508,2,Bandeirantes (MS) || Bandeirantes (PR)
2021,4301800,2,Barracão (PR) || Barracão (RS)
2021,4204004,2,Catanduvas (PR) || Catanduvas (SC)
2021,4305603,2,Colorado (PR) || Colorado (RS)
2021,5003504,2,Douradina (MS) || Douradina (PR)
2021,5103908,2,General Carneiro (MT) || General Carneiro (PR)
2021,4207858,2,Irati (PR) || Irati (SC)
2021,5214804,2,Nova Aurora (GO) || Nova Aurora (PR)
2021,5106232,2,Nova Olímpia (MT) || Nova Olímpia (PR)
2021,4212056,2,Palmeira (PR) || Palmeira (SC)
2021,5007307,2,Rio Negro (MS) || Rio Negro (PR)
2021,4320107,2,Sarandi (PR) || Sarandi (RS)
2021,4320909,2,Tapejara (PR) || Tapejara (RS)
2021,4218806,2,Turvo (PR) || Turvo (SC)
2021,5215009,2,Nova Veneza (GO) || Nova Veneza (SC)
2021,4319109,2,São Martinho (RS) || São Martinho (SC)
2022,2109239,2,Presidente Médici (MA) || Presidente Médici (RO)
2022,4128625,2,Alto Paraíso (PR) || Alto Paraíso (RO)
2022,3109303,2,Buritis (MG) || Buritis (RO)
2022,3136603,2,Nova União (MG) || Nova União (RO)
2022,4306205,3,Cruzeiro do Sul (AC) || Cruzeiro do Sul (PR) || Cruzeiro do Sul (RS)
2022,5107206,2,Rio Branco (AC) || Rio Branco (MT)
2022,4309704,2,Humaitá (AM) || Humaitá (RS)
2022,4208401,2,Itapiranga (AM) || Itapiranga (SC)
2022,4112405,2,Japurá (AM) || Japurá (PR)
2022,3552700,2,Tabatinga (AM) || Tabatinga (SP)
2022,4300554,3,Alto Alegre (RR) || Alto Alegre (RS) || Alto Alegre (SP)
2022,3108107,2,Bonfim (MG) || Bonfim (RR)
2022,2700805,3,Belém (AL) || Belém (PA) || Belém (PB)
2022,1703305,2,Bom Jesus do Tocantins (PA) || Bom Jesus do Tocantins (TO)
2022,5002209,4,Bonito (BA) || Bonito (MS) || Bonito (PA) || Bonito (PE)
2022,4104501,2,Capanema (PA) || Capanema (PR)
2022,2407807,2,Monte Alegre (PA) || Monte Alegre (RN)
2022,1716307,2,Pau D'Arco (PA) || Pau D'Arco (TO)
2022,2611408,2,Primavera (PA) || Primavera (PE)
2022,2311603,2,Redenção (CE) || Redenção (PA)
2022,3305406,2,Sapucaia (PA) || Sapucaia (RJ)
2022,2928208,2,Santana (AP) || Santana (BA)
2022,4300604,2,Alvorada (RS) || Alvorada (TO)
2022,2100873,2,Araguanã (MA) || Araguanã (TO)
2022,4303103,3,Cachoeirinha (PE) || Cachoeirinha (RS) || Cachoeirinha (TO)
2022,2203701,2,Esperantina (PI) || Esperantina (TO)
2022,2910750,2,Fátima (BA) || Fátima (TO)
2022,2910859,2,Filadélfia (BA) || Filadélfia (TO)
2022,4311403,2,Lajeado (RS) || Lajeado (TO)
2022,3303104,2,Natividade (RJ) || Natividade (TO)
2022,2922508,2,Nazaré (BA) || Nazaré (TO)
2022,2510204,3,Nova Olinda (CE) || Nova Olinda (PB) || Nova Olinda (TO)
2022,3204302,2,Presidente Kennedy (ES) || Presidente Kennedy (TO)
2022,3154457,2,Riachinho (MG) || Riachinho (TO)
2022,4117602,2,Palmas (PR) || Palmas (TO)
2022,3300506,3,Bom Jardim (MA) || Bom Jardim (PE) || Bom Jardim (RJ)
2022,3511300,2,Cedral (MA) || Cedral (SP)
2022,4305587,2,Colinas (MA) || Colinas (RS)
2022,5206909,2,Davinópolis (GO) || Davinópolis (MA)
2022,4115903,2,Mirador (MA) || Mirador (PR)
2022,2925600,2,Presidente Dutra (BA) || Presidente Dutra (MA)
2022,3153202,2,Presidente Juscelino (MA) || Presidente Juscelino (MG)
2022,4215554,4,Santa Helena (MA) || Santa Helena (PB) || Santa Helena (PR) || Santa Helena (SC)
2022,4123600,3,Santa Inês (BA) || Santa Inês (MA) || Santa Inês (PR)
2022,3157807,4,Santa Luzia (BA) || Santa Luzia (MA) || Santa Luzia (MG) || Santa Luzia (PB)
2022,2513703,2,Santa Rita (MA) || Santa Rita (PB)
2022,2513901,2,São Bento (MA) || São Bento (PB)
2022,4216305,2,São João Batista (MA) || São João Batista (SC)
2022,3162708,2,São João do Paraíso (MA) || São João do Paraíso (MG)
2022,2413706,2,Sítio Novo (MA) || Sítio Novo (RN)
2022,3205101,2,Viana (ES) || Viana (MA)
2022,2700102,3,Água Branca (AL) || Água Branca (PB) || Água Branca (PI)
2022,2700706,2,Batalha (AL) || Batalha (PI)
2022,3506805,2,Bocaina (PI) || Bocaina (SP)
2022,4302303,4,Bom Jesus (PI) || Bom Jesus (RN) || Bom Jesus (RS) || Bom Jesus (SC)
2022,5002803,2,Caracol (MS) || Caracol (PI)
2022,2612554,2,Santa Filomena (PE) || Santa Filomena (PI)
2022,5108402,2,Várzea Grande (MT) || Várzea Grande (PI)
2022,4201901,2,Aurora (CE) || Aurora (SC)
2022,4104808,2,Cascavel (CE) || Cascavel (PR)
2022,2604304,2,Cedro (CE) || Cedro (PE)
2022,5209705,2,Hidrolândia (CE) || Hidrolândia (GO)
2022,4110052,2,Iguatu (CE) || Iguatu (PR)
2022,4310405,2,Independência (CE) || Independência (RS)
2022,5005004,2,Jardim (CE) || Jardim (MS)
2022,2921302,2,Milagres (BA) || Milagres (CE)
2022,5213806,2,Morrinhos (CE) || Morrinhos (GO)
2022,2804904,2,Pacatuba (CE) || Pacatuba (SE)
2022,2511004,2,Pedra Branca (CE) || Pedra Branca (PB)
2022,2412005,2,São Gonçalo do Amarante (CE) || São Gonçalo do Amarante (RN)
2022,2800506,2,Areia Branca (RN) || Areia Branca (SE)
2022,5002704,3,Campo Grande (AL) || Campo Grande (MS) || Campo Grande (RN)
2022,2501534,2,Baraúna (PB) || Baraúna (RN)
2022,2602506,2,Brejinho (PE) || Brejinho (RN)
2022,2504074,2,Caraúbas (PB) || Caraúbas (RN)
2022,2610400,2,Parnamirim (PE) || Parnamirim (RN)
2022,5210802,2,Itajá (GO) || Itajá (RN)
2022,2917904,2,Jandaíra (BA) || Jandaíra (RN)
2022,2703908,2,Jundiá (AL) || Jundiá (RN)
