path,sheet,row_number,row_text
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23960,"Unidade da Federação | Alagoas | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 100% | (%) | 4.100"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23961,"Unidade da Federação | Sergipe | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 5% | (%) | 7.500"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23962,"Unidade da Federação | Sergipe | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 10% | (%) | 4.100"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23963,"Unidade da Federação | Sergipe | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 20% | (%) | 3.200"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23964,"Unidade da Federação | Sergipe | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 30% | (%) | 2.400"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23965,"Unidade da Federação | Sergipe | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 40% | (%) | 2.100"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23966,"Unidade da Federação | Sergipe | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 50% | (%) | 1.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23967,"Unidade da Federação | Sergipe | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 60% | (%) | 1.800"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23968,"Unidade da Federação | Sergipe | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 70% | (%) | 1.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23969,"Unidade da Federação | Sergipe | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 80% | (%) | 1.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23970,"Unidade da Federação | Sergipe | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 90% | (%) | 2.400"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23971,"Unidade da Federação | Sergipe | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 95% | (%) | 3.000"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23972,"Unidade da Federação | Sergipe | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 99% | (%) | 5.600"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23973,"Unidade da Federação | Sergipe | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 100% | (%) | 7.400"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23974,"Unidade da Federação | Bahia | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 5% | (%) | 3.700"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23975,"Unidade da Federação | Bahia | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 10% | (%) | 2.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23976,"Unidade da Federação | Bahia | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 20% | (%) | 1.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23977,"Unidade da Federação | Bahia | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 30% | (%) | 1.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23978,"Unidade da Federação | Bahia | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 40% | (%) | 1.700"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23979,"Unidade da Federação | Bahia | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 50% | (%) | 1.600"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23980,"Unidade da Federação | Bahia | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 60% | (%) | 1.200"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23981,"Unidade da Federação | Bahia | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 70% | (%) | 1.400"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23982,"Unidade da Federação | Bahia | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 80% | (%) | 1.300"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23983,"Unidade da Federação | Bahia | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 90% | (%) | 1.500"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23984,"Unidade da Federação | Bahia | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 95% | (%) | 1.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23985,"Unidade da Federação | Bahia | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 99% | (%) | 3.100"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23986,"Unidade da Federação | Bahia | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 100% | (%) | 5.000"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23987,"Unidade da Federação | Minas Gerais | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 5% | (%) | 4.500"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23988,"Unidade da Federação | Minas Gerais | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 10% | (%) | 2.500"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23989,"Unidade da Federação | Minas Gerais | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 20% | (%) | 1.400"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23990,"Unidade da Federação | Minas Gerais | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 30% | (%) | 1.200"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23991,"Unidade da Federação | Minas Gerais | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 40% | (%) | 1.000"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23992,"Unidade da Federação | Minas Gerais | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 50% | (%) | 0.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23993,"Unidade da Federação | Minas Gerais | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 60% | (%) | 0.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23994,"Unidade da Federação | Minas Gerais | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 70% | (%) | 0.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23995,"Unidade da Federação | Minas Gerais | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 80% | (%) | 1.000"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23996,"Unidade da Federação | Minas Gerais | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 90% | (%) | 1.200"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23997,"Unidade da Federação | Minas Gerais | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 95% | (%) | 1.400"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23998,"Unidade da Federação | Minas Gerais | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 99% | (%) | 1.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,23999,"Unidade da Federação | Minas Gerais | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 100% | (%) | 2.600"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24000,"Unidade da Federação | Espirito Santo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 5% | (%) | 6.700"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24001,"Unidade da Federação | Espirito Santo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 10% | (%) | 3.500"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24002,"Unidade da Federação | Espirito Santo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 20% | (%) | 1.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24003,"Unidade da Federação | Espirito Santo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 30% | (%) | 1.300"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24004,"Unidade da Federação | Espirito Santo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 40% | (%) | 1.300"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24005,"Unidade da Federação | Espirito Santo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 50% | (%) | 1.200"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24006,"Unidade da Federação | Espirito Santo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 60% | (%) | 1.300"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24007,"Unidade da Federação | Espirito Santo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 70% | (%) | 1.200"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24008,"Unidade da Federação | Espirito Santo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 80% | (%) | 1.300"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24009,"Unidade da Federação | Espirito Santo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 90% | (%) | 1.500"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24010,"Unidade da Federação | Espirito Santo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 95% | (%) | 1.800"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24011,"Unidade da Federação | Espirito Santo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 99% | (%) | 2.700"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24012,"Unidade da Federação | Espirito Santo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 100% | (%) | 3.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24013,"Unidade da Federação | Rio de Janeiro | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 5% | (%) | 5.000"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24014,"Unidade da Federação | Rio de Janeiro | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 10% | (%) | 2.400"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24015,"Unidade da Federação | Rio de Janeiro | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 20% | (%) | 1.300"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24016,"Unidade da Federação | Rio de Janeiro | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 30% | (%) | 1.100"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24017,"Unidade da Federação | Rio de Janeiro | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 40% | (%) | 0.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24018,"Unidade da Federação | Rio de Janeiro | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 50% | (%) | 0.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24019,"Unidade da Federação | Rio de Janeiro | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 60% | (%) | 0.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24020,"Unidade da Federação | Rio de Janeiro | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 70% | (%) | 0.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24021,"Unidade da Federação | Rio de Janeiro | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 80% | (%) | 1.000"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24022,"Unidade da Federação | Rio de Janeiro | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 90% | (%) | 1.300"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24023,"Unidade da Federação | Rio de Janeiro | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 95% | (%) | 1.700"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24024,"Unidade da Federação | Rio de Janeiro | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 99% | (%) | 2.400"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24025,"Unidade da Federação | Rio de Janeiro | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 100% | (%) | 4.400"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24026,"Unidade da Federação | São Paulo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 5% | (%) | 4.200"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24027,"Unidade da Federação | São Paulo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 10% | (%) | 2.300"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24028,"Unidade da Federação | São Paulo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 20% | (%) | 1.200"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24029,"Unidade da Federação | São Paulo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 30% | (%) | 1.000"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24030,"Unidade da Federação | São Paulo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 40% | (%) | 0.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24031,"Unidade da Federação | São Paulo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 50% | (%) | 0.800"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24032,"Unidade da Federação | São Paulo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 60% | (%) | 0.800"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24033,"Unidade da Federação | São Paulo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 70% | (%) | 0.900"
notes/data dictionary/PNAD_Continua_2016_Rendimento_de_Todas_as_Fontes.xls,Plano Tabular Rendimento,24034,"Unidade da Federação | São Paulo | Coeficiente de Variação | Rendimento médio mensal real domiciliar per capita, efetivamente recebido no mês de referência, a preços médios do último ano | Classes acumuladas de percentual das pessoas em ordem crescente de rendimento domiciliar per capita | até 80% | (%) | 1.100"
